"sistema_u_otro","grupo","categoria","subcategoria","total","tasa_mortalidad"
"Enfermedades del sistema nervioso central","Polineuropatías y otros trastornos del sistema nervioso periférico","Otras polineuropatías","POLINEUROPATIA NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades del sistema nervioso central","Polineuropatías y otros trastornos del sistema nervioso periférico","Polineuopatía inflamatoria","SINDROME DE GUILLAIN-BARRE",3,0.294248039327231
"Enfermedades del sistema nervioso central","Trastornos episódicos y paroxísticos","Epilepsia","ATAQUES DE GRAN MAL NO ESPECIFICADOS (CON O SIN PEQUEÑO MAL)",1,0.0980826797757438
"Enfermedades del sistema nervioso central","Trastornos episódicos y paroxísticos","Epilepsia","EPILEPSIA TIPO NO ESPECIFICADO",24,2.35398431461785
"Enfermedades del sistema nervioso central","Trastornos episódicos y paroxísticos","Estado de mal epiléptico","ESTADO DE MAL EPILEPTICO DE TIPO NO ESPECIFICADO",2,0.196165359551488
"Enfermedades del sistema nervioso central","Trastornos episódicos y paroxísticos","Trastornos del sueño","APNEA DEL SUEÑO",1,0.0980826797757438
"Enfermedades del sistema nervioso central","Trastornos extrapiramidales y del movimiento","Enfermedad de Parkinson","ENFERMEDAD DE PARKINSON",46,4.51180326968421
"Enfermedades del sistema nervioso central","Trastornos extrapiramidales y del movimiento","Otras enfermedades degenerativas de los núcleos de la base","ENFERMEDAD DEGENERATIVA DE LOS NUCLEOS DE LA BASE NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades del sistema nervioso central","Trastornos extrapiramidales y del movimiento","Otras enfermedades degenerativas de los núcleos de la base","OTRAS ENFERMEDADES DEGENERATIVAS ESPECIFICAS DE LOS NUCLEOS DE LA BASE",1,0.0980826797757438
"Enfermedades del sistema nervioso central","Trastornos extrapiramidales y del movimiento","Parkinsonismo secundario","OTROS TIPOS DE PARKINSONISMO SECUNDARIO",2,0.196165359551488
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Artrosis","Coxartrosis [artrosis de la cadera]","COXARTROSIS NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Artrosis","Gonartrosis [artrosis de la rodilla]","GONARTROSIS NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Artrosis","Otras artrosis","ARTROSIS NO ESPECIFICADA",4,0.392330719102975
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Artrosis","Otras artrosis","ARTROSIS SECUNDARIA DE OTRAS ARTICULACIONES",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Espondilopatías","Otras espondilopatías inflamatorias","DISCITIS NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Espondilopatías","Otras espondilopatías inflamatorias","OTRAS ESPONDILOPATÍAS INFECCIOSAS",2,0.196165359551488
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Otras osteopatías","Osteomielitis","OSTEOMIELITIS NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Otros trastornos de los tejidos blandos","Trastornos fibroblásticos","FASCITIS NECROTIZANTE",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Poliartropatías inflamatorias","Gota","GOTA NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Poliartropatías inflamatorias","Otras artritis","ARTRITIS NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Poliartropatías inflamatorias","Otras artritis reumatoides","ARTRITIS REUMATOIDE NO ESPECIFICADA",7,0.686578758430206
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Trastornos de la densidad y de la estructura óseas","Osteoporosis sin fractura patológica","OSTEOPOROSIS NO ESPECIFICADA SIN FRACTURA PATOLÓGICA",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Trastornos de los músculos","Miositis","MIOSITIS INFECCIOSA",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Trastornos de los músculos","Otros trastornos de los músculos","OTROS TRASTORNOS ESPECIFICADOS DE LOS MÚSCULOS",2,0.196165359551488
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Trastornos sistémicos del tejido conjuntivo","Dermatopolimiositis","POLIMIOSITIS",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Trastornos sistémicos del tejido conjuntivo","Esclerosis sistémica","ESCLEROSIS SISTEMICA NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Trastornos sistémicos del tejido conjuntivo","Esclerosis sistémica","OTRAS FORMAS DE ESCLEROSIS SISTEMICA",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Trastornos sistémicos del tejido conjuntivo","Lupus eritematoso sistémico","LUPUS ERITEMATOSO SISTEMICO SIN OTRA ESPECIFICACION",3,0.294248039327231
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Trastornos sistémicos del tejido conjuntivo","Otras vasculopatías necrotizantes","OTRAS VASCULOPATIAS NECROTIZANTES ESPECIFICADAS",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Trastornos sistémicos del tejido conjuntivo","Otro compromiso sistémico del tejido conjuntivo","COMPROMISO SISTEMICO DEL TEJIDO CONJUNTIVO NO ESPECIFICADO",3,0.294248039327231
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Trastornos sistémicos del tejido conjuntivo","Otro compromiso sistémico del tejido conjuntivo","SINDROME SECO (SJÖGREN)",1,0.0980826797757438
"Enfermedades del sistema osteomuscular y del tejido conjuntivo","Trastornos sistémicos del tejido conjuntivo","Poliarteritis nudosa y afecciones relacionadas","SINDROME MUCOCUTANEO LINFONODULAR (KAWASAKI)",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Afecciones supurativas y necróticas de las vías respiratorias inferiores","Absceso del pulmón y del mediastino","ABSCESO DEL PULMÓN CON NEUMONIA",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Afecciones supurativas y necróticas de las vías respiratorias inferiores","Absceso del pulmón y del mediastino","GANGRENA Y NECROSIS DEL PULMÓN",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Afecciones supurativas y necróticas de las vías respiratorias inferiores","Piotórax","PIOTORAX SIN FISTULA",2,0.196165359551488
"Enfermedades del sistema respiratorio","Enfermedades crónicas de las vías respiratorias inferiores","Asma","ASMA NO ESPECIFICADO",21,2.05973627529062
"Enfermedades del sistema respiratorio","Enfermedades crónicas de las vías respiratorias inferiores","Bronquiectasia","BRONQUIECTASIA",3,0.294248039327231
"Enfermedades del sistema respiratorio","Enfermedades crónicas de las vías respiratorias inferiores","Bronquitis crónica no especificada","BRONQUITIS CRONICA NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Enfermedades crónicas de las vías respiratorias inferiores","Bronquitis, no especificada como aguda o crónica","BRONQUITIS NO ESPECIFICADA COMO AGUDA O CRONICA",2,0.196165359551488
"Enfermedades del sistema respiratorio","Enfermedades crónicas de las vías respiratorias inferiores","Enfisema","ENFISEMA NO ESPECIFICADO",8,0.78466143820595
"Enfermedades del sistema respiratorio","Enfermedades crónicas de las vías respiratorias inferiores","Estado asmático","ESTADO ASMATICO",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Enfermedades crónicas de las vías respiratorias inferiores","Otras enfermedades pulmonares obstructivas crónicas","ENFERMEDAD PULMÓNAR OBSTRUCTIVA CRONICA C/INFECC. AG.DE VÍAS RESPIRATORIAS INFERIORES",46,4.51180326968421
"Enfermedades del sistema respiratorio","Enfermedades crónicas de las vías respiratorias inferiores","Otras enfermedades pulmonares obstructivas crónicas","ENFERMEDAD PULMÓNAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA NO ESPECIFICADA",26,2.55014967416934
"Enfermedades del sistema respiratorio","Enfermedades crónicas de las vías respiratorias inferiores","Otras enfermedades pulmonares obstructivas crónicas","ENFERMEDAD PULMÓNAR OBSTRUCTIVA CRONICA NO ESPECIFICADA",96,9.4159372584714
"Enfermedades del sistema respiratorio","Enfermedades crónicas de las vías respiratorias inferiores","Otras enfermedades pulmonares obstructivas crónicas","OTRAS ENFERMEDADES PULMÓNARES OBSTRUCTIVAS CRÓNICAS ESPECIFICADAS",6,0.588496078654463
"Enfermedades del sistema respiratorio","Enfermedades del pulmón debidas a agentes externos","Afecciones respiratorias debidas a inhalación de gases, humos, vapores y sustancias químicas","BRONQUITIS Y NEUMONITIS DEBIDAS A INHALACION DE GASES HUMOS VAPORES Y SUSTANCIAS QUÍMICAS",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Enfermedades del pulmón debidas a agentes externos","Neumonitis debida a hipersensibilidad al polvo orgánico","NEUMONITIS DEBIDA A HIPERSENSIBILIDAD A POLVO ORGANICO NO ESPECIFICADO",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Enfermedades del pulmón debidas a agentes externos","Neumonitis debida a sólidos y líquidos","NEUMONITIS DEBIDA A ASPIRACION DE ALIMENTO O VOMITO",61,5.98304346632037
"Enfermedades del sistema respiratorio","Influenza [gripe] y neumonía","Neumonía bacteriana, no clasificada en otra parte","NEUMONIA BACTERIANA NO ESPECIFICADA",35,3.43289379215103
"Enfermedades del sistema respiratorio","Influenza [gripe] y neumonía","Neumonía, organismo no especificado","BRONCONEUMONIA NO ESPECIFICADA",10,0.980826797757438
"Enfermedades del sistema respiratorio","Influenza [gripe] y neumonía","Neumonía, organismo no especificado","NEUMONIA HIPOSTATICA NO ESPECIFICADA",17,1.66740555618764
"Enfermedades del sistema respiratorio","Influenza [gripe] y neumonía","Neumonía, organismo no especificado","NEUMONIA NO ESPECIFICADA",73,7.16003562362929
"Enfermedades del sistema respiratorio","Otras enfermedades de la pleura","Derrame pleural no clasificado en otra parte","DERRAME PLEURAL NO CLASIFICADO EN OTRA PARTE",8,0.78466143820595
"Enfermedades del sistema respiratorio","Otras enfermedades de la pleura","Neumotórax","NEUMOTORAX NO ESPECIFICADO",3,0.294248039327231
"Enfermedades del sistema respiratorio","Otras enfermedades de la pleura","Otras afecciones de la pleura","HEMOTORAX",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Otras enfermedades de las vías respiratorias superiores","Enfermedades de las cuerdas vocales y de la laringe, no clasificadas en otra parte","ESPASMO LARINGEO",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Otras enfermedades del sistema respiratorio","Insuficiencia respiratoria, no clasificada en otra parte","INSUFICIENCIA RESPIRATORIA AGUDA",22,2.15781895506636
"Enfermedades del sistema respiratorio","Otras enfermedades del sistema respiratorio","Insuficiencia respiratoria, no clasificada en otra parte","INSUFICIENCIA RESPIRATORIA CRONICA",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Otras enfermedades del sistema respiratorio","Insuficiencia respiratoria, no clasificada en otra parte","INSUFICIENCIA RESPIRATORIA NO ESPECIFICADA",10,0.980826797757438
"Enfermedades del sistema respiratorio","Otras enfermedades del sistema respiratorio","Otras afecciones de la pleura","AFECCION PLEURAL NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Otras enfermedades del sistema respiratorio","Otros trastornos respiratorios","COLAPSO PULMÓNAR",1,0.0980826797757438
"Enfermedades del sistema respiratorio","Otras enfermedades del sistema respiratorio","Otros trastornos respiratorios","OTROS TRASTORNOS DEL PULMÓN",9,0.882744117981694
"Enfermedades del sistema respiratorio","Otras enfermedades del sistema respiratorio","Otros trastornos respiratorios","OTROS TRASTORNOS RESPIRATORIOS ESPECIFICADOS",12,1.17699215730893
"Enfermedades del sistema respiratorio","Otras enfermedades respiratorias que afectan principalmente al intersticio","Edema pulmonar","EDEMA PULMÓNAR",15,1.47124019663616
"Enfermedades del sistema respiratorio","Otras enfermedades respiratorias que afectan principalmente al intersticio","Otras enfermedades pulmonares intersticiales","ENFERMEDAD PULMÓNAR INTERSTICIAL NO ESPECIFICADA",7,0.686578758430206
"Enfermedades del sistema respiratorio","Otras enfermedades respiratorias que afectan principalmente al intersticio","Otras enfermedades pulmonares intersticiales","OTRAS ENFERMEDADES PULMÓNARES INTERSTICIALES CON FIBROSIS",113,11.083342814659
"Enfermedades del sistema respiratorio","Otras enfermedades respiratorias que afectan principalmente al intersticio","Síndrome de dificultad respiratoria del adulto","SINDROME DE DIFICULTAD RESPIRATORIA DEL ADULTO",7,0.686578758430206
"Enfermedades del sistema respiratorio","Otras infecciones agudas de las vías respiratorias inferiores","Bronquitis aguda","BRONQUITIS AGUDA NO ESPECIFICADO",3,0.294248039327231
"Enfermedades del sistema respiratorio","Otras infecciones agudas de las vías respiratorias inferiores","Infección aguda no especificada de las vías respiratorias inferiores","INFECCION AGUDA NO ESPECIFICADA DE LAS VÍAS RESPIRATORIAS INFERIORES",1,0.0980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Desnutrición","Desnutrición proteicocalórica de grado moderado y leve","DESNUTRICIÓN PROTEICOCALORICA MODERADA",1,0.0980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Desnutrición","Desnutrición proteicocalórica severa, no especificada","DESNUTRICIÓN PROTEICOCALORICA SEVERA NO ESPECIFICADA",11,1.07890947753318
"Enfermedades endocrinas, nutricionales y metabólicas","Desnutrición","Desnutrición proteicocalórica, no especificada","DESNUTRICIÓN PROTEICOCALORICA NO ESPECIFICADA",15,1.47124019663616
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus asociada con desnutrición","DIABETES MELLITUS ASOCIADA CON DESNUTRICIÓN CON OTRAS COMPLICACIONES ESPECIFICADAS",1,0.0980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus insulinodependiente","DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS",2,0.196165359551488
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS",1,0.0980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMA",7,0.686578758430206
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFÉRICAS",11,1.07890947753318
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES",10,0.980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES",33,3.23672843259954
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS",26,2.55014967416934
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus no insulinodependiente","DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCIÓN DE COMPLICACIÓN",33,3.23672843259954
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON CETOACIDOSIS",10,0.980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON COMA",1,0.0980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON COMPLICACIONES CIRCULATORIAS PERIFÉRICAS",6,0.588496078654463
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES",15,1.47124019663616
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON COMPLICACIONES NO ESPECIFICADAS",1,0.0980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON COMPLICACIONES RENALES",21,2.05973627529062
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS",14,1.37315751686041
"Enfermedades endocrinas, nutricionales y metabólicas","Diabetes mellitus","Diabetes mellitus, no especificada","DIABETES MELLITUS NO ESPECIFICADA SIN MENCIÓN DE COMPLICACIÓN",27,2.64823235394508
"Enfermedades endocrinas, nutricionales y metabólicas","Obesidad y otros tipos de hiperalimentación","Obesidad","OBESIDAD NO ESPECIFICADA",1,0.0980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Obesidad y otros tipos de hiperalimentación","Obesidad","OTROS TIPOS DE OBESIDAD",4,0.392330719102975
"Enfermedades endocrinas, nutricionales y metabólicas","Otros trastornos de la regulación de la glucosa y de la secreción interna del páncreas","Otros trastornos de la secreción interna del páncreas","HIPOGLICEMIA NO ESPECIFICADA",5,0.490413398878719
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de la glándula tiroides","Otros hipotiroidismos","HIPOTIROIDISMO NO ESPECIFICADO",4,0.392330719102975
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos de otras glándulas endocrinas","Otros trastornos  de la glándula suprarrenal","INSUFICIENCIA CORTICOSUPRARRENAL PRIMARIA",1,0.0980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Amiloidosis","AMILOIDOSIS NO ESPECIFICADA",4,0.392330719102975
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Depleción del volumen","DEPLECIÓN DEL VOLUMEN",5,0.490413398878719
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","ACIDOSIS",2,0.196165359551488
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","HIPEROSMOLARIDAD E HIPERNATREMIA",2,0.196165359551488
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","HIPERPOTASEMIA",3,0.294248039327231
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","HIPOPOTASEMIA",1,0.0980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","HIPOSMOLARIDAD E HIPONATREMIA",2,0.196165359551488
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos de los líquidos, de los electrólitos y del equilibrio ácido-básico","OTROS TRASTORNOS DEL EQUILIBRIO DE LOS ELECTROLITOS Y DE LOS LÍQUIDOS NCOP",4,0.392330719102975
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Otros trastornos metabólicos","TRASTORNOS DEL METABOLISMO DE LAS PROTEÍNAS PLASMÁTICAS NO CLASIFICADOS EN OTRA PARTE",2,0.196165359551488
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de las lipoproteínas y otras lipidemias","HIPERLIPIDEMIA NO ESPECIFICADA",10,0.980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de las porfirinas y de la bilirrubina","SÍNDROME DE GILBERT",1,0.0980826797757438
"Enfermedades endocrinas, nutricionales y metabólicas","Trastornos metabólicos","Trastornos del metabolismo de los minerales","TRASTORNOS DEL METABOLISMO DEL CALCIO",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Anomalías cromosómicas, no clasificadas en otra parte","Otras anomalías cromosómicas, no clasificadas en otra parte","ANOMALIA CROMOSOMICA NO ESPECIFICADA",2,0.196165359551488
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema circulatorio","Malformaciones congénitas de las grandes arterias","COARTACION DE LA AORTA",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema circulatorio","Malformaciones congénitas de las grandes arterias","CONDUCTO ARTERIOSO PERMEABLE",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema circulatorio","Malformaciones congénitas de las válvulas aórtica y mitral","SINDROME DE HIPOPLASIA DEL CORAZÓN IZQUIERDO",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema circulatorio","Otras malformaciones congénitas del corazón","DEXTROCARDIA",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema circulatorio","Otras malformaciones congénitas del corazón","MALFORMACION CONGENITA DEL CORAZÓN NO ESPECIFICADA",6,0.588496078654463
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema circulatorio","Otras malformaciones congénitas del corazón","OTRAS MALFORMACIONES CONGÉNITAS DEL CORAZÓN ESPECIFICADAS",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema circulatorio","Otras malformaciones congénitas del sistema vascular periférico","MALFORMACION CONGENITA DEL SISTEMA VASCULAR PERIFERICO NO ESPECIFICADA",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema nervioso","Anencefalia y malformaciones congénitas similares","ANENCEFALIA",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema nervioso","Espina bífida","ESPINA BIFIDA NO ESPECIFICADA",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema nervioso","Otras malformaciones congénitas del encéfalo","HOLOPROSENCEFALIA",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema respiratorio","Malformaciones congénitas del pulmón","HIPOPLASIA Y DISPLASIA PULMÓNAR",2,0.196165359551488
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema urinario","Agenesia renal y otras malformaciones hipoplásicas del riñón","AGENESIA RENAL UNILATERAL",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones congénitas del sistema urinario","Agenesia renal y otras malformaciones hipoplásicas del riñón","SINDROME DE POTTER",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones y deformidades congénitas del sistema osteomuscular","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte","HERNIA DIAFRAGMATICA CONGENITA",3,0.294248039327231
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Malformaciones y deformidades congénitas del sistema osteomuscular","Otras osteocondrodisplasias","OSTEOCONDRODISPLASIA NO ESPECIFICADA",1,0.0980826797757438
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Otras malformaciones congénitas","Otras malformaciones congénitas, no clasificadas en otra parte","MALFORMACIONES CONGÉNITAS MULTIPLES NO CLASIFICADAS EN OTRA PARTE",2,0.196165359551488
"Malformaciones congénitas, deformidades y anomalías cromosómicas","Otras malformaciones congénitas","Otros síndromes de malformaciones congénitas especificados que afectan múltiples sistemas","OTROS SINDROMES DE MALFORMACIONES CONGÉNITAS ESPECIFICADOS NO CLASIFICADOS EN OTRA PARTE",1,0.0980826797757438
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Causas de mortalidad mal definidas y desconocidas","Otras causas mal definidas y las no especificadas de mortalidad","OTRAS CAUSAS MAL DEFINIDAS Y LAS NO ESPECIFICADAS DE MORTALIDAD",284,27.8554810563112
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Causas de mortalidad mal definidas y desconocidas","Otras muertes súbitas de causa desconocida","MUERTE INSTANTÁNEA",6,0.588496078654463
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos generales","Choque, no clasificado en otra parte","CHOQUE HIPOVOLEMICO",1,0.0980826797757438
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos generales","Choque, no clasificado en otra parte","CHOQUE NO ESPECIFICADO",1,0.0980826797757438
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos generales","Hemorragia, no clasificada en otra parte","HEMORRAGIA NO CLASIFICADA EN OTRA PARTE",1,0.0980826797757438
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos generales","Malestar y fatiga","MALESTAR Y FATIGA",4,0.392330719102975
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos generales","Otros síntomas y signos generales","OTROS SINTOMAS Y SIGNOS GENERALES ESPECIFICADOS",44,4.31563791013273
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos generales","Senilidad","SENILIDAD",11,1.07890947753318
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos generales","Síncope y colapso","SINCOPE Y COLAPSO",1,0.0980826797757438
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos que involucran el sistema digestivo y el abdomen","Dolor abdominal y pélvico","ABDOMEN AGUDO",2,0.196165359551488
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos que involucran los sistemas circulatorio y respiratorio","Anormalidades del latido cardíaco","BRADICARDIA NO ESPECIFICADA",1,0.0980826797757438
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos que involucran los sistemas circulatorio y respiratorio","Otros síntomas y signos que involucran los sistemas circulatorio y respiratorio","ASFIXIA",3,0.294248039327231
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos que involucran los sistemas circulatorio y respiratorio","Otros síntomas y signos que involucran los sistemas circulatorio y respiratorio","PARO RESPIRATORIO",1,0.0980826797757438
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos que involucran los sistemas nervioso y osteomuscular","Anormalidades de la marcha y de la movilidad","INMOVILIDAD",7,0.686578758430206
"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","Síntomas y signos que involucran los sistemas nervioso y osteomuscular","Anormalidades de la marcha y de la movilidad","OTRAS ANORMALIDADES DE LA MARCHA Y DE LA MOVILIDAD Y LAS NO ESPECIFICADAS",1,0.0980826797757438
"Trastornos mentales y del comportamiento","Esquizofrenia, trastornos esquizotípicos y trastornos delirantes","Esquizofrenia","ESQUIZOFRENIA CATATONICA",1,0.0980826797757438
